"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/nustzim/status/1732822123171770376","https://twitter.com/nustzim/status/1732822123171770376","1732822123171770376","Deputy Minister Sibanda also handed over certificates to graduating Trainer of Trainers in the following themes: Tool Making, Machine Maintenance, Food Processing and CNC programming. #Thinkinotherterms #StudtyatNUST #ChooseNUST #Classof2023 https://t.co/9pCSt3Znpp","0","0","1","0","Thu Dec 07 17:59:23 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732459032789590120","https://twitter.com/nustzim/status/1732459032789590120","1732459032789590120","Done and dusted!#NUST29thGraduation was a resounding success, as close to 3000 students graduated in the presence of their friends and family at the NUST Campus sports field today. The occasion was marked by celebration and a display of innovation, culture and talent #Class0f2023 https://t.co/h577x3cbby","6","3","63","0","Wed Dec 06 17:56:35 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732459036065370256","https://twitter.com/nustzim/status/1732459036065370256","1732459036065370256","Some of the best graduating students received recognition and prize money from the @nustzim Chancellor and President of the Republic of Zimbabwe Dr Emmerson Dambudzo Mnangagwa among other sponsored prizes from private corporations and enterprises #Studyatnust #Thinkinotherterms https://t.co/n7IbIv4DY3","0","1","4","0","Wed Dec 06 17:56:36 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732459039500439555","https://twitter.com/nustzim/status/1732459039500439555","1732459039500439555","The Chancellor &amp; Head of State, along with GVT Ministers toured the new Professor Phineas M. Makhurane Technovation Centre where a wide range of products manufatured under @nustzim's Innovation &amp; Business Development Unit were on display #NUST29thGraduation #Thinkinotherterms https://t.co/YljnFJxSwi","0","0","5","0","Wed Dec 06 17:56:37 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732340279183577370","https://twitter.com/nustzim/status/1732340279183577370","1732340279183577370","RT @SundayNewsZimba: ALL is set for the National University of Science and Technology (NUST) 29th graduation ceremony where President Mnang…","3","7","5","0","Wed Dec 06 10:04:42 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1732340219184034201","https://twitter.com/nustzim/status/1732340219184034201","1732340219184034201","RT @SundayNewsZimba: President Mnangagwa has arrived at the @nustzim campus for the university's 29th graduation ceremony https://t.co/9LxS…","2","0","4","0","Wed Dec 06 10:04:28 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1732338148837925102","https://twitter.com/nustzim/status/1732338148837925102","1732338148837925102","RT @ChronicleZim: A total of  2 995 graduands will be capped, consisting of 1608 male and
1387 female graduands. Three students will gradua…","3","0","4","0","Wed Dec 06 09:56:14 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1732338126469697958","https://twitter.com/nustzim/status/1732338126469697958","1732338126469697958","RT @ChronicleZim: President Mnangagwa has arrived at Nust in Bulawayo where he will preside over its 29th Graduation ceremony.
The Presiden…","6","1","9","0","Wed Dec 06 09:56:09 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1732337710944112696","https://twitter.com/nustzim/status/1732337710944112696","1732337710944112696","Follow our #NUST29thGraduation ceremony live on https://t.co/BlvmHMVVGb

Don't forget to follow, like and share our page with all your contacts.

#Classof2023
#ThinkInOtherTerms
#studywithnust
#choosenust","0","0","0","0","Wed Dec 06 09:54:30 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732304017840087518","https://twitter.com/nustzim/status/1732304017840087518","1732304017840087518","Congratulations, Amhlophe, Makorokoto #Classof2023 #NUST29thGraduation https://t.co/H91eROErGb","3","1","20","0","Wed Dec 06 07:40:37 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732028701338910904","https://twitter.com/nustzim/status/1732028701338910904","1732028701338910904","Excitement is in the air as we count down to #Classof2023 #NUST29thGraduation 🎉🎊💐🎼 #OneDayToGo https://t.co/uWgFGMpEMX","1","0","18","0","Tue Dec 05 13:26:36 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1731579140178886881","https://twitter.com/nustzim/status/1731579140178886881","1731579140178886881","https://t.co/oQuHcUu4vA","1","0","18","0","Mon Dec 04 07:40:12 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1731222519892291904","https://twitter.com/nustzim/status/1731222519892291904","1731222519892291904","https://t.co/uIOs6Zpx5L","1","0","9","0","Sun Dec 03 08:03:07 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1730899865889120388","https://twitter.com/nustzim/status/1730899865889120388","1730899865889120388","https://t.co/YTPbU1sAVs","1","0","17","1","Sat Dec 02 10:41:01 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1730605838719447146","https://twitter.com/nustzim/status/1730605838719447146","1730605838719447146","Keeping the campus clean! NUST clubs joined hands today and participated in an extensive clean up exercise around the campus. The clean up exercise also comes in time to receive guests from all over the world to celebrate #NUST2023Graduation #KeepNUSTClean #Thinkinotherterms https://t.co/rdnu4LRGf9","2","0","11","0","Fri Dec 01 15:12:39 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1730567037687087436","https://twitter.com/nustzim/status/1730567037687087436","1730567037687087436","Today we begin our countdown to #NUSTGraduation2023. Be sure to follow all proceedings on our social media platforms @NUSTZw on Facebook and here @nustzim. We look forward to engaging you as the #Classof2023 celebrate their hard work. #Thinkinotherterms #studyatNUST #ChooseNUST https://t.co/5W7MgjzBMP","0","0","1","0","Fri Dec 01 12:38:28 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1729412804816273535","https://twitter.com/nustzim/status/1729412804816273535","1729412804816273535","RT @ChronicleZim: @ZetdcOfficial in conjunction with @nustzim  is capacitating its workforce by providing critical skills in renewable ener…","1","0","2","0","Tue Nov 28 08:11:58 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1732339813808849058","https://twitter.com/nustzim/status/1732339813808849058","1732339813808849058","CONGRATULATIONS! AMHLOPHE! MAKOROKOTO! To the #Classof2023. This is NUST's #29thGraduationCeremony where close to 3000 graduands are expected to be capped by the University's Chancellor, his Excellency the President of Zimbabwe, Dr Emmerson Dambudzo Munagagwa #Thinkinotherterms https://t.co/oIRY37v8MR","21","2","108","3","Wed Dec 06 10:02:51 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732339857966415951","https://twitter.com/nustzim/status/1732339857966415951","1732339857966415951","NUST's first graduation ceremony was held on Saturday 27th of May 1995. Some 163 graduates from the Faculties of Commerce and Applied Sciences were capped together with an Honorary Doctorate in Technology degree conferred on then President &amp;Chancellor Cde R.G. Mugabe #Choosenust","0","1","2","0","Wed Dec 06 10:03:02 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1732339885791429005","https://twitter.com/nustzim/status/1732339885791429005","1732339885791429005","Since then NUST has grown to eight Faculties including the Faculties of Engineering, Applied Sciences, Information and Communication Sciences, Built Environment, Science and Technology Education, Environment Science, Commerce, and Medicine #Studyatnust  #thinkinotherterms","0","0","2","0","Wed Dec 06 10:03:08 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1730186522232602820","https://twitter.com/nustzim/status/1730186522232602820","1730186522232602820","NUST Boost Enactus club was part of the Delta Make A Difference Competitions under the theme 'Cheers to Clean Cities' on 28 to 29 November. 8 universities showcased their innovations on dealing with plastic waste in Zimbabwe. Judges included leaders of industry #Thinkinotherterms https://t.co/uhLM1OodC9","1","1","5","0","Thu Nov 30 11:26:26 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1730186526070288667","https://twitter.com/nustzim/status/1730186526070288667","1730186526070288667","Enactus NUST's project,#ProjectiThemba was on converting aluminium cans to three legged pots, converting bottle caps and maheu bottles to floor polish, and Soda plastic bottles to fibre for making cushions, chairs &amp; eventually clothing. USD8000 worth of prizes were up for graps. https://t.co/m4DOWjxbTG","0","0","4","0","Thu Nov 30 11:26:27 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1729174347120804327","https://twitter.com/nustzim/status/1729174347120804327","1729174347120804327","Congratulations to part of 215 @ZESA Engineers &amp;Technicians who received certificates in Photovoltaic Systems Designs, Installation &amp; Maintenance, under the #TotalElectrificationProgram. The training was made possible through a NUST &amp; ZESA Holdings partnership #Thinkinotherterms https://t.co/eaASuJjozP","0","1","7","0","Mon Nov 27 16:24:25 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1729175378223345801","https://twitter.com/nustzim/status/1729175378223345801","1729175378223345801","The #TotalElectrificationProgram certificates handover ceremony, was held at the ZESA Holdings Training Center in Belmont, Bulawayo. Trainers from NUST's Faculty of Engineering played a pivotal role in designing and administering the course, spanning several months #Collaboration https://t.co/Xe294wlyGP","0","0","0","0","Mon Nov 27 16:28:31 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1728062867922948600","https://twitter.com/nustzim/status/1728062867922948600","1728062867922948600","NUST will host a workshop on Unlocking Investment and Finance in Zimbabwe on the 8th and 9th of December 2023. See the attached flier for more information and book your seat NOW!!! #Thinkinotherterms #ChooseNust #StudywithNUST #Investment #Finance https://t.co/s18SKU47Bw","3","1","9","0","Fri Nov 24 14:47:48 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1728015927948583164","https://twitter.com/nustzim/status/1728015927948583164","1728015927948583164","https://t.co/5NWx08gzvC","0","0","4","0","Fri Nov 24 11:41:16 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727990675256361249","https://twitter.com/nustzim/status/1727990675256361249","1727990675256361249","Happening now at the NUST Ceremonial Hall Foyer is the #GrassrootsInnovationLaunchPad showcasing High school pupils and their innovations. Inspiring speakers like Sicelo Dube (@STEMLADY), Mercy Mabhiza, &amp; Mr. Wellington Muvengeranwa from ZB Bank have graced the event. #Choosenust https://t.co/8jJtiEn5O6","0","0","11","0","Fri Nov 24 10:00:56 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727648838146510932","https://twitter.com/nustzim/status/1727648838146510932","1727648838146510932","@KPMGZim consultants recently visited NUST &amp;engaged Faculty of Commerce &amp;Computer Science students on topics such as Information Technology Analysis, External Audit, Taxation &amp;etiquette. This was part of a careers guidance program by the Faculty of Commerce #ThinkInOtherTerms https://t.co/rvahwqif9m","0","0","5","0","Thu Nov 23 11:22:35 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727580346806391060","https://twitter.com/nustzim/status/1727580346806391060","1727580346806391060","Note the new NUST graduation dates and know your faculty gown colours by watching this info video https://t.co/K4tqAEocRT

 #thinkinotherterms
 #choosenust 
#studywithnust 
#2023graduationceremony 
#classof2023","3","0","10","0","Thu Nov 23 06:50:26 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727379467935355021","https://twitter.com/nustzim/status/1727379467935355021","1727379467935355021","IMPORTANT NOTICE ON CHANGE OF NUST GRADUATION DATE!!! https://t.co/hqiBHXXS9s","13","4","37","2","Wed Nov 22 17:32:12 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727322464160567721","https://twitter.com/nustzim/status/1727322464160567721","1727322464160567721","During their tour of NUST this week, @USEmbZim officials also met some members of our academic staff who are beneficiaries of some of the mission's scholarships, to access progress on their research project outputs and outcomes. #thinkinotherterms #studywithnust #choosenust https://t.co/kgW7PhTgu1","0","0","1","0","Wed Nov 22 13:45:42 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727257537223807469","https://twitter.com/nustzim/status/1727257537223807469","1727257537223807469","The Faculty of Medicine Library received a donation of Medical books from @ChristianCare at the Main NUST Library today. The books, which cover a broad spectrum of topics, will boost the Faculty's study resources ensuring better output from its medical students #Thinkinotherterms https://t.co/w2vvNVOUQt","0","0","5","0","Wed Nov 22 09:27:42 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1726966856714760537","https://twitter.com/nustzim/status/1726966856714760537","1726966856714760537","https://t.co/5PDx1UovmF","1","0","6","0","Tue Nov 21 14:12:38 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1726887427351224362","https://twitter.com/nustzim/status/1726887427351224362","1726887427351224362","Join the #GrassrootsInnovationLaunchpad on Friday, November 24, 2023, at NUST Ceremonial Hall. High school &amp;tertiary students &amp;youths with interests in innovation, technology, &amp;social enterprise are encouraged to attend from 8-1pm.See attached flier for details #thinkinotherterms https://t.co/GLQjO9ojjN","0","0","1","0","Tue Nov 21 08:57:01 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1725577355920347331","https://twitter.com/nustzim/status/1725577355920347331","1725577355920347331","RT @HuaweiSAR: @nustzim Hi Nust, we will continue to create and develop our technology even further to help our consumers stay connected an…","2","0","3","0","Fri Nov 17 18:11:15 +0000 2023","0","true","false"
"https://x.com/nustzim/status/1729174347120804327","https://twitter.com/nustzim/status/1729174347120804327","1729174347120804327","Congratulations to part of 215 @ZESA Engineers &amp;Technicians who received certificates in Photovoltaic Systems Designs, Installation &amp; Maintenance, under the #TotalElectrificationProgram. The training was made possible through a NUST &amp; ZESA Holdings partnership #Thinkinotherterms https://t.co/eaASuJjozP","0","1","7","0","Mon Nov 27 16:24:25 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1729174355085828280","https://twitter.com/nustzim/status/1729174355085828280","1729174355085828280","Another group of graduands will receive certificates in a ceremony in Harare soon. This collaborative effort between NUST  &amp;ZESA Holdings showcases the power of partnerships between industry &amp;academic institutions #TotalElectrificationProgram #SkillsDevelopment #Collaboration https://t.co/PNZzddvr5w","0","0","1","0","Mon Nov 27 16:24:27 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1728049811633369107","https://twitter.com/nustzim/status/1728049811633369107","1728049811633369107","Mzilikazi High school students at NUST #GrassrootsInnovationLaunchPad , showcased a prototype to help households produce electricity for lighting using cheap materials. #thinkinotherterms #choosenust https://t.co/zhhtkGtLcL","1","1","31","1","Fri Nov 24 13:55:55 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1728049817610338336","https://twitter.com/nustzim/status/1728049817610338336","1728049817610338336","Lobhengula High School student shows how his home made speaker connects to mobile phone music apps via bluetooth. The speaker is made from reclaimed 5liter juice containers and discarded speaker parts from his neighbourhood. #GrassrootsInnovationLaunchPad #thinkinotherterms https://t.co/h3We2ZldbP","1","1","3","0","Fri Nov 24 13:55:56 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1728049820458266982","https://twitter.com/nustzim/status/1728049820458266982","1728049820458266982","eMganwini High School students produced a series of flying object prototypes including a drone and helicopter which they demonstrated at today's #GrassrootsInnovationLaunchPad at NUST #thinkinotherterms #studywithnust #choosenust https://t.co/gOJ80Vaumu","0","0","2","0","Fri Nov 24 13:55:57 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727316106052776348","https://twitter.com/nustzim/status/1727316106052776348","1727316106052776348","Today, @USEmbZim Public Affairs Officer Larry Socha &amp;Public Engagement Coordinator Butholwezwe Nyathi paid a courtesy visit to NUST &amp;met Pro-VC for Research &amp;Academic Affairs Prof Y Naik &amp;Pro-VC for Innovation &amp;Business Development Dr. Eng W Goriwondo #thinkinotherterms https://t.co/CO3DjmF1dA","1","1","5","0","Wed Nov 22 13:20:26 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1727316110004117589","https://twitter.com/nustzim/status/1727316110004117589","1727316110004117589","The courtesy visit by @USEmbZim officials to NUST today, was to have an appreciation of projects supported by the mission at NUST. The delegation toured NUST's Innovation Hub &amp;had time for a short interview on @nustfmzw Campus Radio #thinkinotherterms #choosenust #studywithnust https://t.co/dREUrk0MF2","0","0","1","0","Wed Nov 22 13:20:27 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1725554741290106886","https://twitter.com/nustzim/status/1725554741290106886","1725554741290106886","The NUST Faculty of Medicine students were today part of a Health Awareness Day organised by the Bulawayo Mining Company( Pvt) under the theme ""Your Health, Your Wealth-safeguard it"" aimed at sharing information on health &amp;wellness with the mining community #NUSTinthecommunity https://t.co/FwhyxtK0ta","0","1","1","0","Fri Nov 17 16:41:24 +0000 2023","0","false","false"
"https://x.com/nustzim/status/1725554805098065974","https://twitter.com/nustzim/status/1725554805098065974","1725554805098065974","The NUST Faculty of Medicine students were today part of a Health Awareness Day organised by the Bulawayo Mining Company( Pvt) under the theme ""Your Health, Your Wealth-safeguard it"" aimed at sharing information on health &amp;wellness with the mining community #ThinkInOtherTerms https://t.co/iQa5VtV4tq","0","0","0","0","Fri Nov 17 16:41:39 +0000 2023","0","false","false"
